Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,414,Kuwait,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,414,Kuwait,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,48,E,Estimated value,
FS,Suite of Food Security Indicators,417,Kyrgyzstan,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.43,X,Figure from international organizations,
FS,Suite of Food Security Indicators,417,Kyrgyzstan,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,33,E,Estimated value,
FS,Suite of Food Security Indicators,418,Lao People's Democratic Republic,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.73,X,Figure from international organizations,
FS,Suite of Food Security Indicators,418,Lao People's Democratic Republic,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,28,E,Estimated value,
FS,Suite of Food Security Indicators,428,Latvia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.69,X,Figure from international organizations,
FS,Suite of Food Security Indicators,428,Latvia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,16,E,Estimated value,
FS,Suite of Food Security Indicators,422,Lebanon,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.49,X,Figure from international organizations,
FS,Suite of Food Security Indicators,422,Lebanon,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,47,E,Estimated value,
FS,Suite of Food Security Indicators,426,Lesotho,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.22,X,Figure from international organizations,
FS,Suite of Food Security Indicators,426,Lesotho,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,78,E,Estimated value,
FS,Suite of Food Security Indicators,430,Liberia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.24,X,Figure from international organizations,
FS,Suite of Food Security Indicators,430,Liberia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,20,E,Estimated value,
FS,Suite of Food Security Indicators,434,Libya,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-2.37,X,Figure from international organizations,
FS,Suite of Food Security Indicators,434,Libya,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,21,E,Estimated value,
FS,Suite of Food Security Indicators,440,Lithuania,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.82,X,Figure from international organizations,
FS,Suite of Food Security Indicators,440,Lithuania,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,30,E,Estimated value,
FS,Suite of Food Security Indicators,442,Luxembourg,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.21,X,Figure from international organizations,
FS,Suite of Food Security Indicators,442,Luxembourg,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,58,E,Estimated value,
FS,Suite of Food Security Indicators,450,Madagascar,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.64,X,Figure from international organizations,
FS,Suite of Food Security Indicators,450,Madagascar,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,15,E,Estimated value,
FS,Suite of Food Security Indicators,454,Malawi,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.11,X,Figure from international organizations,
FS,Suite of Food Security Indicators,454,Malawi,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,19,E,Estimated value,
FS,Suite of Food Security Indicators,458,Malaysia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.14,X,Figure from international organizations,
FS,Suite of Food Security Indicators,458,Malaysia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,35,E,Estimated value,
FS,Suite of Food Security Indicators,462,Maldives,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.5,X,Figure from international organizations,
FS,Suite of Food Security Indicators,466,Mali,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-2.35,X,Figure from international organizations,
FS,Suite of Food Security Indicators,466,Mali,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,40,E,Estimated value,
FS,Suite of Food Security Indicators,470,Malta,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.97,X,Figure from international organizations,
FS,Suite of Food Security Indicators,470,Malta,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,30,E,Estimated value,
FS,Suite of Food Security Indicators,584,Marshall Islands,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.61,X,Figure from international organizations,
FS,Suite of Food Security Indicators,478,Mauritania,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.67,X,Figure from international organizations,
FS,Suite of Food Security Indicators,478,Mauritania,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,27,E,Estimated value,
FS,Suite of Food Security Indicators,480,Mauritius,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.86,X,Figure from international organizations,
FS,Suite of Food Security Indicators,480,Mauritius,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,19,E,Estimated value,
FS,Suite of Food Security Indicators,484,Mexico,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.64,X,Figure from international organizations,
FS,Suite of Food Security Indicators,484,Mexico,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,9,E,Estimated value,
FS,Suite of Food Security Indicators,583,Micronesia (Federated States of),6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.11,X,Figure from international organizations,
FS,Suite of Food Security Indicators,496,Mongolia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.65,X,Figure from international organizations,
FS,Suite of Food Security Indicators,496,Mongolia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,80,E,Estimated value,
FS,Suite of Food Security Indicators,499,Montenegro,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.15,X,Figure from international organizations,
FS,Suite of Food Security Indicators,499,Montenegro,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,39,E,Estimated value,
FS,Suite of Food Security Indicators,504,Morocco,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.4,X,Figure from international organizations,
FS,Suite of Food Security Indicators,504,Morocco,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,30,E,Estimated value,
FS,Suite of Food Security Indicators,508,Mozambique,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.23,X,Figure from international organizations,
FS,Suite of Food Security Indicators,508,Mozambique,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,163,E,Estimated value,
FS,Suite of Food Security Indicators,104,Myanmar,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-2.07,X,Figure from international organizations,
FS,Suite of Food Security Indicators,104,Myanmar,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,23,E,Estimated value,
FS,Suite of Food Security Indicators,516,Namibia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.55,X,Figure from international organizations,
FS,Suite of Food Security Indicators,516,Namibia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,19,E,Estimated value,
FS,Suite of Food Security Indicators,520,Nauru,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.81,X,Figure from international organizations,
FS,Suite of Food Security Indicators,524,Nepal,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.24,X,Figure from international organizations,
FS,Suite of Food Security Indicators,524,Nepal,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,28,E,Estimated value,
FS,Suite of Food Security Indicators,528,Netherlands (Kingdom of the),6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.92,X,Figure from international organizations,
FS,Suite of Food Security Indicators,528,Netherlands (Kingdom of the),6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,64,E,Estimated value,
FS,Suite of Food Security Indicators,540,New Caledonia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,23,E,Estimated value,
FS,Suite of Food Security Indicators,554,New Zealand,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.44,X,Figure from international organizations,
FS,Suite of Food Security Indicators,554,New Zealand,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,17,E,Estimated value,
FS,Suite of Food Security Indicators,558,Nicaragua,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.47,X,Figure from international organizations,
FS,Suite of Food Security Indicators,558,Nicaragua,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,15,E,Estimated value,
FS,Suite of Food Security Indicators,562,Niger,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.62,X,Figure from international organizations,
FS,Suite of Food Security Indicators,562,Niger,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,30,E,Estimated value,
FS,Suite of Food Security Indicators,566,Nigeria,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.78,X,Figure from international organizations,
FS,Suite of Food Security Indicators,566,Nigeria,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,12,E,Estimated value,
FS,Suite of Food Security Indicators,807,North Macedonia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.12,X,Figure from international organizations,
FS,Suite of Food Security Indicators,807,North Macedonia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,45,E,Estimated value,
FS,Suite of Food Security Indicators,578,Norway,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,578,Norway,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,58,E,Estimated value,
FS,Suite of Food Security Indicators,512,Oman,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.51,X,Figure from international organizations,
FS,Suite of Food Security Indicators,512,Oman,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,136,E,Estimated value,
FS,Suite of Food Security Indicators,586,Pakistan,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.67,X,Figure from international organizations,
FS,Suite of Food Security Indicators,586,Pakistan,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,22,E,Estimated value,
FS,Suite of Food Security Indicators,585,Palau,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.95,X,Figure from international organizations,
FS,Suite of Food Security Indicators,275,Palestine,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.84,X,Figure from international organizations,
FS,Suite of Food Security Indicators,591,Panama,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.29,X,Figure from international organizations,
FS,Suite of Food Security Indicators,591,Panama,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,61,E,Estimated value,
FS,Suite of Food Security Indicators,598,Papua New Guinea,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.58,X,Figure from international organizations,
FS,Suite of Food Security Indicators,598,Papua New Guinea,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,19,E,Estimated value,
FS,Suite of Food Security Indicators,600,Paraguay,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0,X,Figure from international organizations,
FS,Suite of Food Security Indicators,600,Paraguay,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,12,E,Estimated value,
FS,Suite of Food Security Indicators,604,Peru,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.41,X,Figure from international organizations,
FS,Suite of Food Security Indicators,604,Peru,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,22,E,Estimated value,
FS,Suite of Food Security Indicators,608,Philippines,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.93,X,Figure from international organizations,
FS,Suite of Food Security Indicators,608,Philippines,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,31,E,Estimated value,
FS,Suite of Food Security Indicators,616,Poland,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.51,X,Figure from international organizations,
FS,Suite of Food Security Indicators,616,Poland,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,25,E,Estimated value,
FS,Suite of Food Security Indicators,620,Portugal,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.95,X,Figure from international organizations,
FS,Suite of Food Security Indicators,620,Portugal,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,24,E,Estimated value,
FS,Suite of Food Security Indicators,630,Puerto Rico,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.51,X,Figure from international organizations,
FS,Suite of Food Security Indicators,634,Qatar,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.96,X,Figure from international organizations,
FS,Suite of Food Security Indicators,410,Republic of Korea,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.66,X,Figure from international organizations,
FS,Suite of Food Security Indicators,410,Republic of Korea,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,14,E,Estimated value,
FS,Suite of Food Security Indicators,498,Republic of Moldova,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.21,X,Figure from international organizations,
FS,Suite of Food Security Indicators,498,Republic of Moldova,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,39,E,Estimated value,
FS,Suite of Food Security Indicators,642,Romania,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.53,X,Figure from international organizations,
FS,Suite of Food Security Indicators,642,Romania,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,28,E,Estimated value,
FS,Suite of Food Security Indicators,643,Russian Federation,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.65,X,Figure from international organizations,
FS,Suite of Food Security Indicators,643,Russian Federation,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,21,E,Estimated value,
FS,Suite of Food Security Indicators,646,Rwanda,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.17,X,Figure from international organizations,
FS,Suite of Food Security Indicators,646,Rwanda,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,19,E,Estimated value,
FS,Suite of Food Security Indicators,659,Saint Kitts and Nevis,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.96,X,Figure from international organizations,
FS,Suite of Food Security Indicators,662,Saint Lucia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.85,X,Figure from international organizations,
FS,Suite of Food Security Indicators,670,Saint Vincent and the Grenadines,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.04,X,Figure from international organizations,
FS,Suite of Food Security Indicators,670,Saint Vincent and the Grenadines,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,56,E,Estimated value,
FS,Suite of Food Security Indicators,882,Samoa,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.11,X,Figure from international organizations,
FS,Suite of Food Security Indicators,882,Samoa,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,46,E,Estimated value,
FS,Suite of Food Security Indicators,678,Sao Tome and Principe,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.6,X,Figure from international organizations,
FS,Suite of Food Security Indicators,678,Sao Tome and Principe,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,7,E,Estimated value,
FS,Suite of Food Security Indicators,682,Saudi Arabia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.58,X,Figure from international organizations,
FS,Suite of Food Security Indicators,682,Saudi Arabia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,40,E,Estimated value,
FS,Suite of Food Security Indicators,686,Senegal,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.17,X,Figure from international organizations,
FS,Suite of Food Security Indicators,686,Senegal,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,27,E,Estimated value,
FS,Suite of Food Security Indicators,688,Serbia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.13,X,Figure from international organizations,
FS,Suite of Food Security Indicators,688,Serbia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,40,E,Estimated value,
FS,Suite of Food Security Indicators,690,Seychelles,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.76,X,Figure from international organizations,
FS,Suite of Food Security Indicators,690,Seychelles,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,23,E,Estimated value,
FS,Suite of Food Security Indicators,694,Sierra Leone,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.16,X,Figure from international organizations,
FS,Suite of Food Security Indicators,694,Sierra Leone,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,23,E,Estimated value,
FS,Suite of Food Security Indicators,702,Singapore,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.49,X,Figure from international organizations,
FS,Suite of Food Security Indicators,703,Slovakia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.56,X,Figure from international organizations,
FS,Suite of Food Security Indicators,703,Slovakia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,47,E,Estimated value,
FS,Suite of Food Security Indicators,705,Slovenia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.76,X,Figure from international organizations,
FS,Suite of Food Security Indicators,705,Slovenia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,18,E,Estimated value,
FS,Suite of Food Security Indicators,90,Solomon Islands,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.49,X,Figure from international organizations,
FS,Suite of Food Security Indicators,90,Solomon Islands,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,14,E,Estimated value,
FS,Suite of Food Security Indicators,706,Somalia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-2.68,X,Figure from international organizations,
FS,Suite of Food Security Indicators,706,Somalia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,18,E,Estimated value,
FS,Suite of Food Security Indicators,710,South Africa,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.71,X,Figure from international organizations,
FS,Suite of Food Security Indicators,710,South Africa,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,22,E,Estimated value,
FS,Suite of Food Security Indicators,728,South Sudan,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-2.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,724,Spain,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.58,X,Figure from international organizations,
FS,Suite of Food Security Indicators,724,Spain,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,25,E,Estimated value,
FS,Suite of Food Security Indicators,144,Sri Lanka,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.32,X,Figure from international organizations,
FS,Suite of Food Security Indicators,144,Sri Lanka,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,9,E,Estimated value,
FS,Suite of Food Security Indicators,729,Sudan,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.94,X,Figure from international organizations,
FS,Suite of Food Security Indicators,729,Sudan,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,30,E,Estimated value,
FS,Suite of Food Security Indicators,740,Suriname,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.37,X,Figure from international organizations,
FS,Suite of Food Security Indicators,740,Suriname,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,28,E,Estimated value,
FS,Suite of Food Security Indicators,752,Sweden,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.03,X,Figure from international organizations,
FS,Suite of Food Security Indicators,752,Sweden,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,35,E,Estimated value,
FS,Suite of Food Security Indicators,756,Switzerland,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.13,X,Figure from international organizations,
FS,Suite of Food Security Indicators,756,Switzerland,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,29,E,Estimated value,
FS,Suite of Food Security Indicators,760,Syrian Arab Republic,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-2.66,X,Figure from international organizations,
FS,Suite of Food Security Indicators,760,Syrian Arab Republic,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,12,E,Estimated value,
FS,Suite of Food Security Indicators,762,Tajikistan,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.61,X,Figure from international organizations,
FS,Suite of Food Security Indicators,762,Tajikistan,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,33,E,Estimated value,
FS,Suite of Food Security Indicators,764,Thailand,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.55,X,Figure from international organizations,
FS,Suite of Food Security Indicators,764,Thailand,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,18,E,Estimated value,
FS,Suite of Food Security Indicators,626,Timor-Leste,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.17,X,Figure from international organizations,
FS,Suite of Food Security Indicators,626,Timor-Leste,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,16,E,Estimated value,
FS,Suite of Food Security Indicators,768,Togo,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.8,X,Figure from international organizations,
FS,Suite of Food Security Indicators,768,Togo,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,42,E,Estimated value,
FS,Suite of Food Security Indicators,776,Tonga,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.07,X,Figure from international organizations,
FS,Suite of Food Security Indicators,780,Trinidad and Tobago,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.15,X,Figure from international organizations,
FS,Suite of Food Security Indicators,780,Trinidad and Tobago,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,24,E,Estimated value,
FS,Suite of Food Security Indicators,788,Tunisia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.7,X,Figure from international organizations,
FS,Suite of Food Security Indicators,788,Tunisia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,21,E,Estimated value,
FS,Suite of Food Security Indicators,792,Türkiye,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,792,Türkiye,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,34,E,Estimated value,
FS,Suite of Food Security Indicators,795,Turkmenistan,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.32,X,Figure from international organizations,
FS,Suite of Food Security Indicators,795,Turkmenistan,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,11,E,Estimated value,
FS,Suite of Food Security Indicators,798,Tuvalu,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.28,X,Figure from international organizations,
FS,Suite of Food Security Indicators,800,Uganda,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.86,X,Figure from international organizations,
FS,Suite of Food Security Indicators,800,Uganda,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,83,E,Estimated value,
FS,Suite of Food Security Indicators,804,Ukraine,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,804,Ukraine,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,11,E,Estimated value,
FS,Suite of Food Security Indicators,784,United Arab Emirates,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.65,X,Figure from international organizations,
FS,Suite of Food Security Indicators,784,United Arab Emirates,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,43,E,Estimated value,
FS,Suite of Food Security Indicators,826,United Kingdom of Great Britain and Northern Ireland,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.54,X,Figure from international organizations,
FS,Suite of Food Security Indicators,826,United Kingdom of Great Britain and Northern Ireland,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,23,E,Estimated value,
FS,Suite of Food Security Indicators,834,United Republic of Tanzania,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.44,X,Figure from international organizations,
FS,Suite of Food Security Indicators,834,United Republic of Tanzania,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,19,E,Estimated value,
FS,Suite of Food Security Indicators,840,United States of America,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0,X,Figure from international organizations,
FS,Suite of Food Security Indicators,840,United States of America,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,15,E,Estimated value,
FS,Suite of Food Security Indicators,858,Uruguay,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,1.05,X,Figure from international organizations,
FS,Suite of Food Security Indicators,858,Uruguay,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,11,E,Estimated value,
FS,Suite of Food Security Indicators,860,Uzbekistan,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.24,X,Figure from international organizations,
FS,Suite of Food Security Indicators,860,Uzbekistan,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,41,E,Estimated value,
